lua,benchmark,input,duration,emissions,energy_consumed
Lua 5.3.4,Knucleotide,1000000,9.198675870895386,1.6062951242254038e-06,6.846806863559616e-06
Lua 5.3.4,Knucleotide,1000000,9.21570897102356,1.6087216528999513e-06,6.857149902602038e-06
Lua 5.3.4,Knucleotide,1000000,9.17908000946045,1.5984007344226948e-06,6.813157155315082e-06
Lua 5.3.4,Knucleotide,1000000,9.1425621509552,1.5539956935666847e-06,6.623881390280193e-06
Lua 5.3.4,Knucleotide,1000000,9.192939043045044,1.5814425494943306e-06,6.740873167640632e-06
Lua 5.3.4,Knucleotide,1000000,9.175870418548584,1.5611878575187953e-06,6.654537872248227e-06
Lua 5.3.4,Knucleotide,1000000,9.142721891403198,1.5423446511802515e-06,6.57421901144584e-06
Lua 5.3.4,Knucleotide,1000000,9.197187185287476,1.5767283767657293e-06,6.720779082993667e-06
Lua 5.3.4,Mandelbrot,4000,18.340538263320923,6.3194404356036315e-06,2.6936512161307865e-05
Lua 5.3.4,Mandelbrot,4000,18.698089838027954,1.0643734383470839e-05,4.536874484120474e-05
Lua 5.3.4,Mandelbrot,4000,18.436352968215942,6.388140280271094e-06,2.722934413278103e-05
Lua 5.3.4,Mandelbrot,4000,18.36845374107361,6.366857523913571e-06,2.7138626729667187e-05
Lua 5.3.4,Mandelbrot,4000,18.357686042785645,6.3447542463984215e-06,2.7044411868453023e-05
Lua 5.3.4,Mandelbrot,4000,18.394083976745605,6.351975211444891e-06,2.707519111461772e-05
Lua 5.3.4,Mandelbrot,4000,20.388909101486206,8.731024544235795e-06,3.721585023437606e-05
Lua 5.3.4,Mandelbrot,4000,18.50542902946472,6.402368359114693e-06,2.7289991087635357e-05
Lua 5.3.4,Mandelbrot,4000,18.86632990837097,1.2392441992502281e-05,5.282258260694478e-05
Lua 5.3.4,Mandelbrot,4000,18.839273929595947,6.749765603384438e-06,2.8770766195880045e-05
Lua 5.3.4,Nbody,5000000,17.861961126327515,6.167989023425842e-06,2.629095297809442e-05
Lua 5.3.4,Nbody,5000000,17.87745976448059,6.193978929994516e-06,2.640173453248872e-05
Lua 5.3.4,Nbody,5000000,18.31229281425476,6.374640133438899e-06,2.7171799976295898e-05
Lua 5.3.4,Nbody,5000000,18.08922791481018,6.245590072347559e-06,2.6621726188050378e-05
Lua 5.3.4,Nbody,5000000,17.87023401260376,6.160876240657307e-06,2.6260634857131376e-05
Lua 5.3.4,Nbody,5000000,18.115121126174927,6.26195929874424e-06,2.669149974955453e-05
Lua 5.3.4,Nbody,5000000,18.612168788909912,1.04932981999622e-05,4.472751305369536e-05
Lua 5.3.4,Nbody,5000000,18.32295799255371,6.392561503474152e-06,2.724818952483601e-05
Lua 5.3.4,Nbody,5000000,18.345480918884277,6.400938904454227e-06,2.7283898060374787e-05
Lua 5.3.4,Nbody,5000000,18.032002925872803,6.218384117650541e-06,2.6505761248270672e-05
Lua 5.3.4,Spectralnorm,4000,41.88803815841675,2.669605356759697e-05,0.00011379149450180929
Lua 5.3.4,Spectralnorm,4000,41.166041135787964,3.352742696156709e-05,0.0001429101125788755
Lua 5.3.4,Spectralnorm,4000,41.14854979515076,2.6395397603629153e-05,0.00011250995334127215
Lua 5.3.4,Spectralnorm,4000,41.08066987991333,2.626265631034587e-05,0.00011194414573579364
Lua 5.3.4,Spectralnorm,4000,41.71564602851868,2.6968580842683985e-05,0.00011495313758310345
Lua 5.3.4,Spectralnorm,4000,41.50945687294006,3.173165272769601e-05,0.00013525565408962302
Lua 5.3.4,Spectralnorm,4000,41.786815881729126,2.7172691130562882e-05,0.00011582315436824825
Lua 5.3.4,Spectralnorm,4000,40.80636715888977,2.6770529121395363e-05,0.00011410894533959362
Lua 5.3.4,Spectralnorm,4000,41.09353685379028,3.8084971504635856e-05,0.00016233657213032907
Lua 5.3.4,Spectralnorm,4000,41.51107096672058,2.7101296885503866e-05,0.00011551883755889203
Lua 5.3.5,BinaryTrees,16,11.361730813980103,2.8230221688802797e-06,1.2033086118711364e-05
Lua 5.3.5,BinaryTrees,16,11.29253602027893,2.7891145764715763e-06,1.1888555557092033e-05
Lua 5.3.5,BinaryTrees,16,11.297231912612915,2.7954549123494787e-06,1.1915581135736572e-05
Lua 5.3.5,BinaryTrees,16,11.316097021102905,2.7814501157460907e-06,1.185588591780265e-05
Lua 5.3.5,BinaryTrees,16,11.288939952850342,2.7937578269566995e-06,1.1908347336828709e-05
Lua 5.3.5,BinaryTrees,16,11.292419910430908,2.773060099472734e-06,1.1820123609781267e-05
Lua 5.3.5,BinaryTrees,16,12.056516170501709,5.149860767313029e-06,2.195119783173005e-05
Lua 5.3.5,BinaryTrees,16,12.101540088653564,5.199300060174399e-06,2.216193201412757e-05
Lua 5.3.5,BinaryTrees,16,11.301841259002686,2.8100812080607823e-06,1.1977925483518178e-05
Lua 5.3.5,BinaryTrees,16,11.336488962173462,2.793320180556837e-06,1.1906481876161363e-05
Lua 5.3.5,Fannkuch,11,47.20826530456543,2.245807968640575e-05,9.572719970335563e-05
Lua 5.3.5,Fannkuch,11,47.217041015625,2.244896274401195e-05,9.568833888455893e-05
Lua 5.3.5,Fannkuch,11,47.426554918289185,2.7026697524893444e-05,0.00011520085899658337
Lua 5.3.5,Fannkuch,11,47.18176007270813,2.253317443195367e-05,9.604728983591002e-05
Lua 5.3.5,Fannkuch,11,47.12992000579834,2.2302567333082054e-05,9.506433082450098e-05
Lua 5.3.5,Fannkuch,11,47.39192295074463,2.677704196438485e-05,0.00011413670622699792
Lua 5.3.5,Fannkuch,11,47.118982791900635,2.2488172747535998e-05,9.585547088738943e-05
Lua 5.3.5,Fannkuch,11,47.216439962387085,2.2522811426840242e-05,9.600311769502031e-05
Lua 5.3.5,Fannkuch,11,47.51153516769409,2.6940560025896516e-05,0.00011483369930690529
Lua 5.3.5,Fannkuch,11,47.11497187614441,2.262359390202222e-05,9.643270135769578e-05
Lua 5.3.5,Fasta,2500000,10.697370290756226,2.4807910859615787e-06,1.0574331689271663e-05
Lua 5.3.5,Fasta,2500000,10.620971918106079,2.418512840418369e-06,1.0308871679710018e-05
Lua 5.3.5,Fasta,2500000,10.639079809188843,2.448433160189314e-06,1.0436406556506954e-05
Lua 5.3.5,Fasta,2500000,10.667891025543213,2.4371837242918655e-06,1.0388456018805504e-05
Lua 5.3.5,Fasta,2500000,11.079097986221313,4.269337462934111e-06,1.8197981555951964e-05
Lua 5.3.5,Fasta,2500000,11.122971057891846,4.3149104535360665e-06,1.8392235687798924e-05
Lua 5.3.5,Fasta,2500000,10.650840997695923,2.472018170395547e-06,1.0536937279237642e-05
Lua 5.3.5,Fasta,2500000,10.630816221237183,2.427953544662424e-06,1.034911252813207e-05
Lua 5.3.5,Fasta,2500000,10.654505968093872,2.465317515447592e-06,1.0508375846412447e-05
Lua 5.3.5,Fasta,2500000,10.671867847442627,2.4531602560543383e-06,1.0456555725812913e-05
Lua 5.3.5,Knucleotide,1000000,9.139364242553711,1.6406522069947623e-06,6.993253370536699e-06
Lua 5.3.5,Knucleotide,1000000,9.163591861724854,1.723251540083722e-06,7.345331685529814e-06
Lua 5.3.5,Knucleotide,1000000,9.204401016235352,1.6539467374282592e-06,7.049921090463797e-06
Lua 5.3.5,Knucleotide,1000000,9.149112224578857,1.633823716124105e-06,6.9641470391684105e-06
Lua 5.3.5,Knucleotide,1000000,9.155383110046387,1.6417264952614723e-06,6.997832506815593e-06
Lua 5.3.5,Knucleotide,1000000,9.191021919250488,1.6544330455159857e-06,7.0519939707848755e-06
Lua 5.3.5,Knucleotide,1000000,9.115745067596436,1.6265115805250405e-06,6.932979180004861e-06
Lua 5.3.5,Knucleotide,1000000,9.388967037200928,2.9754219121429836e-06,1.268268754776319e-05
Lua 5.3.5,Knucleotide,1000000,9.692952156066895,2.981931171262615e-06,1.2710433158980476e-05
Lua 5.3.5,Knucleotide,1000000,9.558585166931152,3.0175711378813394e-06,1.2862347937517697e-05
Lua 5.3.5,Mandelbrot,4000,18.327945947647095,6.601840146380905e-06,2.8140236339297564e-05
Lua 5.3.5,Mandelbrot,4000,18.294422149658203,6.550328888934716e-06,2.7920670441528165e-05
Lua 5.3.5,Mandelbrot,4000,18.311687231063843,6.598577852699627e-06,2.8126330865495732e-05
Lua 5.3.5,Mandelbrot,4000,18.279102087020874,6.560313507201249e-06,2.7963229714632034e-05
Lua 5.3.5,Mandelbrot,4000,18.300673961639404,6.570623208814571e-06,2.8007174650218754e-05
Lua 5.3.5,Mandelbrot,4000,18.305649280548096,6.5199759038589666e-06,2.7791291335900627e-05
Lua 5.3.5,Mandelbrot,4000,18.682682752609253,1.089588903172299e-05,4.6443549931685126e-05
Lua 5.3.5,Mandelbrot,4000,18.396317958831787,6.908704811536462e-06,2.944824198775159e-05
Lua 5.3.5,Mandelbrot,4000,18.311249017715454,6.553102028804839e-06,2.793249090515905e-05
Lua 5.3.5,Mandelbrot,4000,18.28148579597473,7.131027831419327e-06,3.039589024709331e-05
Lua 5.3.5,Nbody,5000000,17.76421880722046,6.79096913351556e-06,2.894639557347695e-05
Lua 5.3.5,Nbody,5000000,18.259074926376343,6.551712578314887e-06,2.79265683950252e-05
Lua 5.3.5,Nbody,5000000,17.956296920776367,6.38277740413085e-06,2.720648496038384e-05
Lua 5.3.5,Nbody,5000000,18.543472051620483,1.130033232806263e-05,4.816748290983837e-05
Lua 5.3.5,Nbody,5000000,17.99503183364868,1.1794926822176448e-05,5.027568390348222e-05
Lua 5.3.5,Nbody,5000000,17.73679804801941,6.305699219211524e-06,2.6877940449741154e-05
Lua 5.3.5,Nbody,5000000,17.75626516342163,6.270831585652691e-06,2.6729317728320756e-05
Lua 5.3.5,Nbody,5000000,18.20887017250061,6.547156203921443e-06,2.7907146923217508e-05
Lua 5.3.5,Nbody,5000000,18.02615213394165,6.390200271188393e-06,2.723812481058968e-05
Lua 5.3.5,Nbody,5000000,17.69672179222107,6.23711523974822e-06,2.658560235181782e-05
Lua 5.3.5,Spectralnorm,4000,41.703776836395264,3.469720103970454e-05,0.0001478962555772662
Lua 5.3.5,Spectralnorm,4000,40.82893991470337,2.695819171546447e-05,0.00011490885409716104
Lua 5.3.5,Spectralnorm,4000,40.7206871509552,2.6888657399347674e-05,0.00011461246520469586
Lua 5.3.5,Spectralnorm,4000,40.59208393096924,2.6778496085088085e-05,0.00011414290439286497
Lua 5.3.5,Spectralnorm,4000,41.64405083656311,3.118107113960636e-05,0.00013290880901773773
Lua 5.3.5,Spectralnorm,4000,40.54774212837219,2.6771107093805627e-05,0.00011411140893759991
Lua 5.3.5,Spectralnorm,4000,40.7798798084259,2.686456386217839e-05,0.0001145097668940491
Lua 5.3.5,Spectralnorm,4000,41.72974181175232,3.6731660237023105e-05,0.00015656810484441125
Lua 5.3.5,Spectralnorm,4000,41.33670711517334,2.7298939685200517e-05,0.00011636128678076135
Lua 5.3.5,Spectralnorm,4000,40.30650186538696,2.6641609441299216e-05,0.00011355942729822133
Lua 5.3.6,BinaryTrees,16,11.369719743728638,2.8341210733737886e-06,1.2080395018749766e-05
Lua 5.3.6,BinaryTrees,16,11.319007158279419,2.796649670843428e-06,1.1920673774401346e-05
Lua 5.3.6,BinaryTrees,16,11.31498098373413,2.7833233163304826e-06,1.1863870404852763e-05
Lua 5.3.6,BinaryTrees,16,12.110185861587524,5.140646866866794e-06,2.1911923730810485e-05
Lua 5.3.6,BinaryTrees,16,12.124653100967407,5.938182948098617e-06,2.5311408316526148e-05
Lua 5.3.6,BinaryTrees,16,11.327753067016602,2.8013528099873476e-06,1.194072082857291e-05
Lua 5.3.6,BinaryTrees,16,11.304346084594727,2.7942666178933906e-06,1.1910516049928136e-05
Lua 5.3.6,BinaryTrees,16,11.295784950256348,2.7896210836121514e-06,1.1890714535547627e-05
Lua 5.3.6,BinaryTrees,16,11.322598218917847,2.812495859443974e-06,1.1988217895799212e-05
Lua 5.3.6,BinaryTrees,16,11.310628890991211,2.8048965486886566e-06,1.1955825957198937e-05
Lua 5.3.6,Fannkuch,11,47.16696500778198,2.2445987104069954e-05,9.567565526766247e-05
Lua 5.3.6,Fannkuch,11,47.51849007606506,2.705557854435267e-05,0.00011532396387269099
Lua 5.3.6,Fannkuch,11,47.136544704437256,2.265682850971052e-05,9.657436333288087e-05
Lua 5.3.6,Fannkuch,11,47.220455169677734,2.253332484433275e-05,9.604793096623154e-05
Lua 5.3.6,Fannkuch,11,47.51066493988037,2.712994110576268e-05,0.00011564093308225604
Lua 5.3.6,Fannkuch,11,47.21656513214111,2.255631571845117e-05,9.614592919354307e-05
Lua 5.3.6,Fannkuch,11,47.188762187957764,2.250676091523836e-05,9.593470265014966e-05
Lua 5.3.6,Fannkuch,11,47.50769090652466,2.7230763074561867e-05,0.00011607068508583307
Lua 5.3.6,Fannkuch,11,47.13163423538208,2.2474115268023908e-05,9.57955511094133e-05
Lua 5.3.6,Fannkuch,11,47.18016791343689,2.2699383705378063e-05,9.675575416286125e-05
Lua 5.3.6,Fasta,2500000,10.831827878952026,4.281158882504753e-06,1.8248370164765256e-05
Lua 5.3.6,Fasta,2500000,11.249883890151978,4.305051425552561e-06,1.8350211741235526e-05
Lua 5.3.6,Fasta,2500000,11.167119979858398,4.429650726900436e-06,1.8881314238402576e-05
Lua 5.3.6,Fasta,2500000,10.784662961959839,2.5482678638955326e-06,1.0861950358668965e-05
Lua 5.3.6,Fasta,2500000,10.774506092071533,2.5295013085057047e-06,1.0781958221289847e-05
Lua 5.3.6,Fasta,2500000,10.797855854034424,2.5442838894250994e-06,1.0844968732231193e-05
Lua 5.3.6,Fasta,2500000,10.736716985702515,2.5055327152812333e-06,1.0679792482177419e-05
Lua 5.3.6,Fasta,2500000,10.775499820709229,2.5443266623178566e-06,1.0845151050991482e-05
Lua 5.3.6,Fasta,2500000,10.75036096572876,2.511648733205711e-06,1.0705861909190814e-05
Lua 5.3.6,Fasta,2500000,10.736729860305786,2.509890824537313e-06,1.0698368852059048e-05
Lua 5.3.6,Knucleotide,1000000,9.166323900222778,1.6386942326875986e-06,6.984907536870904e-06
Lua 5.3.6,Knucleotide,1000000,9.13435983657837,1.644538305757978e-06,7.009817803363006e-06
Lua 5.3.6,Knucleotide,1000000,9.150984048843384,1.6572275238914499e-06,7.063905389448008e-06
Lua 5.3.6,Knucleotide,1000000,9.123006820678711,1.610454439414875e-06,6.864535876962873e-06
Lua 5.3.6,Knucleotide,1000000,9.524303197860718,2.9104711659991806e-06,1.2405836047821575e-05
Lua 5.3.6,Knucleotide,1000000,9.564117193222046,2.971161596728218e-06,1.2664528022540943e-05
Lua 5.3.6,Knucleotide,1000000,9.167808055877686,1.6468760432815596e-06,7.019782371567356e-06
Lua 5.3.6,Knucleotide,1000000,9.138005018234253,1.704570668587142e-06,7.26570477435324e-06
Lua 5.3.6,Knucleotide,1000000,9.046954154968262,1.608154883988453e-06,6.854734059327179e-06
Lua 5.3.6,Knucleotide,1000000,9.08688998222351,1.5886240681724483e-06,6.771484274301265e-06
Lua 5.3.6,Mandelbrot,4000,18.316107034683228,6.534536542744665e-06,2.785335582253006e-05
Lua 5.3.6,Mandelbrot,4000,18.321040153503418,6.565524549147902e-06,2.7985441696246466e-05
Lua 5.3.6,Mandelbrot,4000,18.29465413093567,6.570382154019729e-06,2.8006147158073056e-05
Lua 5.3.6,Mandelbrot,4000,18.311352014541626,6.5889520132713015e-06,2.808530088135931e-05
Lua 5.3.6,Mandelbrot,4000,18.659437894821167,1.0755719773226167e-05,4.5846080745193695e-05
Lua 5.3.6,Mandelbrot,4000,18.465485095977783,6.719128001591644e-06,2.8640173916121325e-05
Lua 5.3.6,Mandelbrot,4000,18.317235946655273,6.581164655363561e-06,2.8052107394827733e-05
Lua 5.3.6,Mandelbrot,4000,18.293503999710083,6.648358533062502e-06,2.8338520206570625e-05
Lua 5.3.6,Mandelbrot,4000,18.262660026550293,6.614271741856862e-06,2.8193225812991464e-05
Lua 5.3.6,Mandelbrot,4000,18.243400812149048,6.759256016607947e-06,2.881121892801921e-05
Lua 5.3.6,Nbody,5000000,18.167908668518066,6.742460903272722e-06,2.8739630030360487e-05
Lua 5.3.6,Nbody,5000000,17.864500284194946,1.075860801151572e-05,4.5858391813966966e-05
Lua 5.3.6,Nbody,5000000,18.055953979492188,1.0429244986900701e-05,4.44544872739315e-05
Lua 5.3.6,Nbody,5000000,17.652304887771606,6.434744427104438e-06,2.7427993551307253e-05
Lua 5.3.6,Nbody,5000000,18.007837057113647,6.402940459090606e-06,2.729242965448565e-05
Lua 5.3.6,Nbody,5000000,17.934337615966797,6.318663209841792e-06,2.6933199249128503e-05
Lua 5.3.6,Nbody,5000000,17.806092023849487,6.28839565745884e-06,2.6804184298965665e-05
Lua 5.3.6,Nbody,5000000,17.953747034072876,6.408982929435107e-06,2.7318185586134593e-05
Lua 5.3.6,Nbody,5000000,17.973331928253174,6.4091565635646945e-06,2.7318925698790284e-05
Lua 5.3.6,Nbody,5000000,18.34211301803589,1.0946270356938698e-05,4.6658299511684313e-05
Lua 5.3.6,Spectralnorm,4000,39.54588484764099,2.8419747568352552e-05,0.0001211387121687626
Lua 5.3.6,Spectralnorm,4000,40.97148418426514,2.81728204897421e-05,0.00012008618950892819
Lua 5.3.6,Spectralnorm,4000,41.13587188720703,2.7655127832137384e-05,0.00011787953296876615
Lua 5.3.6,Spectralnorm,4000,41.22353410720825,3.142598814191413e-05,0.00013395276375999715
Lua 5.3.6,Spectralnorm,4000,40.92538285255432,2.7744646646686e-05,0.0001182611054610345
Lua 5.3.6,Spectralnorm,4000,40.758299827575684,2.7395812192525306e-05,0.00011677420426898534
Lua 5.3.6,Spectralnorm,4000,41.087376832962036,3.4695203736448874e-05,0.00014788774210459655
Lua 5.3.6,Spectralnorm,4000,40.97497081756592,2.7349575574540908e-05,0.00011657712143620515
Lua 5.3.6,Spectralnorm,4000,40.75486207008362,2.724223561745771e-05,0.00011611958661348952
Lua 5.3.6,Spectralnorm,4000,40.51241707801819,2.671969713850352e-05,0.00011389227483857342
Lua 5.4.0,BinaryTrees,16,8.157986164093018,1.8041422384307094e-06,7.690126972701815e-06
Lua 5.4.0,BinaryTrees,16,8.779223918914795,2.1838317039523387e-06,9.308547149260837e-06
Lua 5.4.0,BinaryTrees,16,8.712474822998047,2.1391599772991434e-06,9.118134640349283e-06
Lua 5.4.0,BinaryTrees,16,7.941285133361816,9.829778224380621e-07,4.189926994045575e-06
Lua 5.4.0,BinaryTrees,16,7.922499895095825,9.684330542512835e-07,4.1279301560123764e-06
Lua 5.4.0,BinaryTrees,16,7.951740026473999,9.784026481638e-07,4.170425388051405e-06
Lua 5.4.0,BinaryTrees,16,7.923196077346802,9.691234556590162e-07,4.130872980793317e-06
Lua 5.4.0,BinaryTrees,16,7.936193227767944,9.787715104590057e-07,4.1719976575904424e-06
Lua 5.4.0,BinaryTrees,16,7.916548013687134,9.665308113843044e-07,4.1198218767046925e-06
Lua 5.4.0,BinaryTrees,16,7.918833017349243,9.687216020869583e-07,4.1291600864728295e-06
Lua 5.4.0,Fannkuch,11,29.92212986946106,1.3691133802038398e-05,5.835823534041643e-05
Lua 5.4.0,Fannkuch,11,29.960515022277832,1.4991431012183718e-05,6.39007310678959e-05
Lua 5.4.0,Fannkuch,11,30.095869064331055,1.3944661922355434e-05,5.9438894833253484e-05
Lua 5.4.0,Fannkuch,11,29.980036735534668,1.3489809350003315e-05,5.7500093135284046e-05
Lua 5.4.0,Fannkuch,11,29.920946836471558,1.3409576769171384e-05,5.715810306332509e-05
Lua 5.4.0,Fannkuch,11,29.951530933380127,1.3460671494248265e-05,5.7375893498639265e-05
Lua 5.4.0,Fannkuch,11,30.114562034606934,1.8776817772103745e-05,8.003588061679735e-05
Lua 5.4.0,Fannkuch,11,30.04523801803589,1.3629641346732511e-05,5.809612474897172e-05
Lua 5.4.0,Fannkuch,11,29.927587032318115,1.348420900639979e-05,5.747622176168363e-05
Lua 5.4.0,Fannkuch,11,29.918120861053467,1.3407505034903365e-05,5.7149272329674834e-05
Lua 5.4.0,Fasta,2500000,9.746698141098022,1.8581739590470202e-06,7.920436303774516e-06
Lua 5.4.0,Fasta,2500000,9.69677996635437,1.8354645777055598e-06,7.823637934850322e-06
Lua 5.4.0,Fasta,2500000,9.723814725875854,1.8565578191260234e-06,7.913547533624702e-06
Lua 5.4.0,Fasta,2500000,9.852488040924072,3.2297487567518125e-06,1.3766751589914164e-05
Lua 5.4.0,Fasta,2500000,9.895468711853027,3.281367310186253e-06,1.3986774835089844e-05
Lua 5.4.0,Fasta,2500000,9.862783908843994,2.3841542474413975e-06,1.0162418735497528e-05
Lua 5.4.0,Fasta,2500000,9.607133865356445,1.8047773199713548e-06,7.692833997448284e-06
Lua 5.4.0,Fasta,2500000,9.621301889419556,1.8085244648038478e-06,7.708806141402987e-06
Lua 5.4.0,Fasta,2500000,9.595174074172974,1.8388629003524769e-06,7.838123229907619e-06
Lua 5.4.0,Fasta,2500000,9.583701848983765,1.8388823000700037e-06,7.838205920888317e-06
Lua 5.4.0,Knucleotide,1000000,8.799862146377563,1.3715428545632032e-06,5.846179129017724e-06
Lua 5.4.0,Knucleotide,1000000,8.672189235687256,1.3098445649359064e-06,5.583191172122957e-06
Lua 5.4.0,Knucleotide,1000000,8.709291934967041,1.3317059007388248e-06,5.676374760720465e-06
Lua 5.4.0,Knucleotide,1000000,8.754780769348145,1.3556441292659259e-06,5.778411070803801e-06
Lua 5.4.0,Knucleotide,1000000,8.726720094680786,1.3330265721954865e-06,5.682004101342625e-06
Lua 5.4.0,Knucleotide,1000000,8.700955152511597,1.3225233212502085e-06,5.63723416487376e-06
Lua 5.4.0,Knucleotide,1000000,8.756645202636719,1.342089811400542e-06,5.7206360111700175e-06
Lua 5.4.0,Knucleotide,1000000,8.717256784439087,1.3247556437498282e-06,5.646749403251543e-06
Lua 5.4.0,Knucleotide,1000000,9.142845869064331,2.3561092860312273e-06,1.0042877543237473e-05
Lua 5.4.0,Knucleotide,1000000,9.141647100448608,2.3894160473479953e-06,1.0184847072091367e-05
Lua 5.4.0,Mandelbrot,4000,13.940061092376709,4.0681378492944655e-06,1.734037147245142e-05
Lua 5.4.0,Mandelbrot,4000,13.957963943481445,4.0662079201497165e-06,1.7332145180834666e-05
Lua 5.4.0,Mandelbrot,4000,13.943771123886108,4.062499704379765e-06,1.7316338971376418e-05
Lua 5.4.0,Mandelbrot,4000,13.973058700561523,4.072140705649904e-06,1.735743358261718e-05
Lua 5.4.0,Mandelbrot,4000,13.981114864349365,4.075695478678576e-06,1.737258574488428e-05
Lua 5.4.0,Mandelbrot,4000,13.976821899414062,4.065076298582376e-06,1.732732166229354e-05
Lua 5.4.0,Mandelbrot,4000,14.012861013412476,4.0758003357543236e-06,1.737303269646565e-05
Lua 5.4.0,Mandelbrot,4000,13.99442982673645,4.0722132484824585e-06,1.7357742795262073e-05
Lua 5.4.0,Mandelbrot,4000,14.267776727676392,6.701809421838134e-06,2.8566353751361368e-05
Lua 5.4.0,Mandelbrot,4000,14.164161682128906,4.6758510208458e-06,1.993073899041282e-05
Lua 5.4.0,Nbody,5000000,13.57408595085144,3.859310451781489e-06,1.6450248084147775e-05
Lua 5.4.0,Nbody,5000000,13.549407958984375,3.859892324437819e-06,1.6452728306889533e-05
Lua 5.4.0,Nbody,5000000,13.858429908752441,4.009028788186902e-06,1.7088420060045192e-05
Lua 5.4.0,Nbody,5000000,13.835059881210327,4.008948830268993e-06,1.7088079240719478e-05
Lua 5.4.0,Nbody,5000000,13.846183776855469,4.001855595497971e-06,1.7057844442778164e-05
Lua 5.4.0,Nbody,5000000,13.952213048934937,4.051753176354048e-06,1.7270532070305613e-05
Lua 5.4.0,Nbody,5000000,14.23426103591919,4.2049868367862165e-06,1.7923688057740528e-05
Lua 5.4.0,Nbody,5000000,13.786450862884521,3.974641461309627e-06,1.6941844638049602e-05
Lua 5.4.0,Nbody,5000000,13.808674097061157,6.298568225617562e-06,2.684754470543067e-05
Lua 5.4.0,Nbody,5000000,13.87243390083313,4.022012177137896e-06,1.7143761544459395e-05
Lua 5.4.0,Spectralnorm,4000,26.544764041900635,2.311381839486704e-05,9.85222752919462e-05
Lua 5.4.0,Spectralnorm,4000,26.232906103134155,2.3027202726286375e-05,9.815307741218804e-05
Lua 5.4.0,Spectralnorm,4000,26.557201862335205,2.336473107299243e-05,9.959178650494417e-05
Lua 5.4.0,Spectralnorm,4000,26.559001922607422,2.3118231994486943e-05,9.854108818860187e-05
Lua 5.4.0,Spectralnorm,4000,26.871649026870728,3.4072696405122115e-05,0.00014523431472100812
Lua 5.4.0,Spectralnorm,4000,26.576882123947144,2.3151388626201474e-05,9.868241779246595e-05
Lua 5.4.0,Spectralnorm,4000,26.593851327896118,2.3114354793442688e-05,9.852456168215804e-05
Lua 5.4.0,Spectralnorm,4000,26.53748321533203,2.305250973888624e-05,9.826094814213781e-05
Lua 5.4.0,Spectralnorm,4000,26.582244157791138,2.3104167744555907e-05,9.8481139551825e-05
Lua 5.4.0,Spectralnorm,4000,28.751680850982666,1.7622804072775042e-05,7.511691597696145e-05
Lua 5.4.1,BinaryTrees,16,8.008005142211914,9.765516545671591e-07,4.162535557925701e-06
Lua 5.4.1,BinaryTrees,16,7.969011068344116,1.0309303297745822e-06,4.3943237773047554e-06
Lua 5.4.1,BinaryTrees,16,7.961453914642334,9.463335216731489e-07,4.033731257531378e-06
Lua 5.4.1,BinaryTrees,16,7.993663311004639,9.497497545939946e-07,4.04829289484024e-06
Lua 5.4.1,BinaryTrees,16,7.980672121047974,9.501369774986213e-07,4.049943426178561e-06
Lua 5.4.1,BinaryTrees,16,7.983321189880371,9.513476542215691e-07,4.055103916035758e-06
Lua 5.4.1,BinaryTrees,16,7.970113039016724,9.464263112983849e-07,4.034126771801048e-06
Lua 5.4.1,BinaryTrees,16,8.008829116821289,9.61363180778799e-07,4.09779493522644e-06
Lua 5.4.1,BinaryTrees,16,8.001338720321655,9.53362829055578e-07,4.0636935660176804e-06
Lua 5.4.1,BinaryTrees,16,7.966797828674316,9.449926656599163e-07,4.028015880564848e-06
Lua 5.4.1,Fannkuch,11,30.056144952774048,1.3464902499679407e-05,5.7393928090532626e-05
Lua 5.4.1,Fannkuch,11,30.22930669784546,1.787232739609834e-05,7.618050508769353e-05
Lua 5.4.1,Fannkuch,11,29.86258292198181,1.3516128403676019e-05,5.7612277673860396e-05
Lua 5.4.1,Fannkuch,11,29.89939308166504,1.4137067255964033e-05,6.0259019441035065e-05
Lua 5.4.1,Fannkuch,11,30.04733109474182,1.3710525543239448e-05,5.844089232215617e-05
Lua 5.4.1,Fannkuch,11,30.119327068328857,1.4499891925138276e-05,6.180555369722843e-05
Lua 5.4.1,Fannkuch,11,30.138247966766357,1.364663899128563e-05,5.816857693265544e-05
Lua 5.4.1,Fannkuch,11,29.984732151031494,1.3514457479756124e-05,5.7605155387805563e-05
Lua 5.4.1,Fannkuch,11,29.95747685432434,1.3480901077028415e-05,5.746212176649438e-05
Lua 5.4.1,Fannkuch,11,29.990512132644653,1.3517602806906121e-05,5.761856229366859e-05
Lua 5.4.1,Fasta,2500000,9.613415241241455,1.8083305622350468e-06,7.707979634854529e-06
Lua 5.4.1,Fasta,2500000,9.847459077835083,3.2540447810737196e-06,1.3870312998758421e-05
Lua 5.4.1,Fasta,2500000,9.895787954330444,3.2760483951425666e-06,1.3964103046152325e-05
Lua 5.4.1,Fasta,2500000,9.738765716552734,1.886198207726486e-06,8.03988920835654e-06
Lua 5.4.1,Fasta,2500000,9.686397314071655,1.8521702176713698e-06,7.894845453725921e-06
Lua 5.4.1,Fasta,2500000,9.642479181289673,1.8233824892625333e-06,7.77213822920455e-06
Lua 5.4.1,Fasta,2500000,9.652607202529907,1.832492051041976e-06,7.810967588252493e-06
